Usia,Jenis_Kelamin,Status_Perkawinan,Jumlah_Anak,Pendidikan,Produk_Tabungan,Produk_Deposito,Produk_Kartu_Kredit,Pendapatan,Riwayat_Transaksi,Saldo_Rata_rata,Jalur_Pembukaan
29,Laki-laki,Cerai,1,Sarjana,1,0,0,4053,86,5580,Marketing
59,Perempuan,Belum Menikah,3,SMA,0,1,1,6303,59,2289,Aplikasi Digital
23,Laki-laki,Belum Menikah,4,Sarjana,0,0,1,7599,12,8631,Marketing
42,Perempuan,Menikah,3,SMA,1,0,0,6506,42,6052,Marketing
49,Perempuan,Menikah,2,Sarjana,0,1,0,7435,84,3415,Cabang
39,Perempuan,Menikah,1,Sarjana,0,0,1,3638,66,7549,Cabang
33,Perempuan,Cerai,1,SMA,0,0,0,4166,91,7706,Marketing
41,Perempuan,Menikah,3,Sarjana,0,1,0,3349,30,4144,Cabang
38,Perempuan,Menikah,2,SMA,0,0,1,6516,20,5255,Cabang
63,Laki-laki,Menikah,4,Magister,0,1,1,3455,68,4311,Marketing
41,Laki-laki,Cerai,4,Magister,0,0,0,4106,80,8824,Aplikasi Digital
44,Laki-laki,Cerai,4,SMA,0,1,1,2730,61,5057,Aplikasi Digital
54,Perempuan,Cerai,2,Magister,1,0,1,3605,33,7849,Aplikasi Digital
29,Laki-laki,Cerai,3,Magister,0,0,1,2140,12,9792,Aplikasi Digital
27,Perempuan,Cerai,4,SMA,0,0,1,7020,63,5839,Marketing
22,Perempuan,Menikah,1,Sarjana,1,0,1,5820,8,8306,Marketing
18,Laki-laki,Cerai,2,Sarjana,1,1,1,4599,58,4825,Cabang
63,Laki-laki,Belum Menikah,4,SMA,0,1,1,6375,87,6109,Aplikasi Digital
56,Laki-laki,Belum Menikah,3,Sarjana,1,0,0,6762,56,5030,Marketing
22,Laki-laki,Menikah,1,SMA,1,0,0,2041,43,2478,Aplikasi Digital
32,Laki-laki,Belum Menikah,1,Magister,1,0,0,6968,60,1008,Marketing
43,Laki-laki,Cerai,4,Magister,0,1,0,2865,93,8663,Marketing
27,Perempuan,Cerai,1,Magister,1,0,0,7960,56,2497,Aplikasi Digital
53,Perempuan,Cerai,4,Sarjana,0,0,0,7331,88,8786,Cabang
56,Perempuan,Menikah,2,Sarjana,0,0,0,7412,81,3443,Cabang
36,Perempuan,Menikah,1,SMA,1,1,0,4464,12,9671,Cabang
39,Laki-laki,Cerai,1,Magister,1,1,0,3598,32,1321,Cabang
53,Laki-laki,Belum Menikah,0,Sarjana,1,0,0,2645,35,7653,Aplikasi Digital
25,Laki-laki,Belum Menikah,4,Magister,0,1,1,3943,39,4331,Cabang
35,Perempuan,Menikah,1,Magister,1,1,0,4926,17,7702,Cabang
62,Perempuan,Cerai,1,Magister,1,1,0,2842,78,2026,Aplikasi Digital
30,Laki-laki,Belum Menikah,0,SMA,1,1,1,5749,44,1245,Cabang
21,Laki-laki,Menikah,2,Sarjana,0,1,1,4768,33,7820,Marketing
48,Perempuan,Menikah,2,Sarjana,0,0,0,4189,10,2446,Aplikasi Digital
58,Perempuan,Menikah,4,SMA,0,1,1,2504,87,5131,Cabang
51,Perempuan,Belum Menikah,1,Sarjana,1,0,1,3768,93,3179,Cabang
62,Laki-laki,Belum Menikah,2,Magister,0,1,1,7153,12,1517,Cabang
19,Laki-laki,Menikah,3,SMA,0,1,0,4840,53,2202,Aplikasi Digital
50,Perempuan,Belum Menikah,0,SMA,0,1,1,3369,19,6214,Aplikasi Digital
59,Perempuan,Cerai,0,Sarjana,0,0,0,2129,83,3404,Aplikasi Digital
22,Perempuan,Menikah,1,Sarjana,1,1,0,5217,40,1659,Aplikasi Digital
60,Perempuan,Belum Menikah,3,Sarjana,0,0,0,7062,48,9806,Marketing
35,Perempuan,Belum Menikah,3,SMA,1,1,1,5583,22,3615,Aplikasi Digital
46,Perempuan,Belum Menikah,3,Sarjana,0,1,1,6155,44,2957,Aplikasi Digital
44,Perempuan,Menikah,1,Sarjana,1,1,0,7137,17,1484,Cabang
34,Perempuan,Menikah,3,Sarjana,0,0,1,7521,93,3074,Aplikasi Digital
29,Perempuan,Menikah,0,SMA,0,0,0,7886,81,4056,Aplikasi Digital
56,Laki-laki,Cerai,2,Sarjana,1,0,0,6642,80,8820,Marketing
28,Perempuan,Menikah,4,Magister,1,1,0,5672,98,4449,Cabang
19,Laki-laki,Cerai,0,Sarjana,1,1,0,6142,26,4232,Cabang
21,Perempuan,Cerai,1,SMA,0,0,0,4626,34,3042,Aplikasi Digital
59,Laki-laki,Menikah,2,Sarjana,0,0,0,7655,14,7848,Marketing
28,Perempuan,Menikah,4,Sarjana,1,1,1,7697,76,3116,Cabang
56,Laki-laki,Cerai,3,SMA,0,0,0,4428,43,9494,Marketing
45,Perempuan,Menikah,2,Sarjana,0,1,0,2273,63,8828,Aplikasi Digital
45,Laki-laki,Cerai,4,Sarjana,1,0,1,5714,62,9924,Cabang
64,Perempuan,Belum Menikah,4,Sarjana,1,0,0,7922,20,4813,Marketing
21,Perempuan,Menikah,2,Sarjana,0,1,1,4465,72,2045,Cabang
24,Perempuan,Menikah,3,Sarjana,1,1,1,7559,62,7293,Marketing
24,Perempuan,Cerai,0,SMA,0,1,0,3512,39,7407,Aplikasi Digital
20,Laki-laki,Menikah,2,Magister,1,1,1,6499,60,4897,Aplikasi Digital
62,Perempuan,Menikah,2,SMA,1,1,1,6777,30,1844,Aplikasi Digital
45,Perempuan,Belum Menikah,3,Sarjana,1,1,0,6805,21,6443,Aplikasi Digital
34,Laki-laki,Menikah,2,Sarjana,0,0,1,7740,23,2805,Aplikasi Digital
62,Laki-laki,Menikah,3,SMA,1,0,1,4554,33,5818,Aplikasi Digital
19,Laki-laki,Cerai,1,Magister,0,1,0,3374,49,8011,Aplikasi Digital
48,Laki-laki,Menikah,0,SMA,1,1,1,3839,1,7501,Cabang
19,Perempuan,Menikah,1,Magister,1,1,1,3427,9,3176,Aplikasi Digital
60,Perempuan,Menikah,3,Sarjana,1,1,0,7197,94,2596,Aplikasi Digital
57,Laki-laki,Belum Menikah,4,Sarjana,1,0,0,3110,3,7874,Cabang
44,Laki-laki,Belum Menikah,3,SMA,1,1,0,2139,7,4968,Marketing
53,Perempuan,Belum Menikah,4,SMA,1,1,0,3779,68,8004,Aplikasi Digital
25,Laki-laki,Menikah,1,SMA,0,0,0,7948,41,5720,Cabang
34,Perempuan,Menikah,1,Magister,1,1,0,3880,83,6247,Marketing
59,Perempuan,Belum Menikah,4,Sarjana,0,1,0,6337,24,4541,Marketing
29,Laki-laki,Menikah,3,SMA,1,1,1,5667,56,3123,Marketing
23,Perempuan,Cerai,3,Magister,1,0,0,5523,81,1470,Cabang
31,Laki-laki,Menikah,1,Sarjana,0,1,0,6052,23,4054,Cabang
56,Perempuan,Cerai,4,Magister,0,0,0,3240,15,3877,Cabang
45,Perempuan,Cerai,0,SMA,1,0,0,7699,50,5877,Cabang
41,Perempuan,Cerai,4,Magister,1,0,0,7608,98,6111,Cabang
52,Perempuan,Belum Menikah,4,Sarjana,0,1,1,7166,60,7231,Marketing
26,Perempuan,Menikah,3,SMA,1,0,0,3266,87,7431,Marketing
33,Perempuan,Cerai,1,Magister,1,1,1,6289,81,1427,Aplikasi Digital
19,Perempuan,Cerai,1,Sarjana,0,0,0,2496,60,4380,Marketing
26,Perempuan,Menikah,4,Magister,0,1,1,6142,84,7833,Aplikasi Digital
21,Perempuan,Cerai,2,Magister,0,0,1,2938,3,5743,Marketing
61,Perempuan,Cerai,4,SMA,1,1,1,6293,52,5463,Cabang
50,Perempuan,Belum Menikah,0,SMA,1,1,0,5754,64,6541,Marketing
27,Perempuan,Menikah,3,Magister,1,1,1,4260,18,9110,Cabang
36,Laki-laki,Menikah,3,Sarjana,1,1,0,6167,97,9629,Marketing
60,Laki-laki,Cerai,0,Sarjana,0,0,1,5666,42,9815,Marketing
48,Perempuan,Menikah,2,Magister,0,0,1,3465,1,2319,Aplikasi Digital
18,Laki-laki,Cerai,1,Magister,1,1,0,4085,49,2240,Marketing
51,Perempuan,Menikah,0,Sarjana,1,1,0,5410,87,2198,Cabang
28,Perempuan,Cerai,0,Sarjana,1,1,1,6487,59,1081,Aplikasi Digital
61,Perempuan,Cerai,0,Magister,0,0,1,6304,56,1630,Cabang
33,Perempuan,Cerai,0,Sarjana,0,1,1,4446,44,1503,Aplikasi Digital
22,Laki-laki,Belum Menikah,0,Magister,0,1,0,5724,48,7505,Aplikasi Digital
40,Laki-laki,Menikah,1,SMA,0,0,0,4121,46,8312,Cabang
59,Perempuan,Menikah,3,Magister,1,0,1,4318,13,9295,Cabang
47,Laki-laki,Menikah,0,SMA,1,1,1,4389,32,2941,Cabang
49,Perempuan,Menikah,2,SMA,1,0,0,6086,77,4604,Aplikasi Digital
45,Laki-laki,Belum Menikah,0,Sarjana,0,0,0,6193,46,9399,Marketing
45,Laki-laki,Cerai,0,Sarjana,1,0,0,4486,3,6676,Marketing
25,Laki-laki,Belum Menikah,0,Magister,1,1,0,4475,48,5689,Marketing
20,Laki-laki,Cerai,0,SMA,1,0,0,4090,99,7628,Aplikasi Digital
63,Laki-laki,Belum Menikah,1,SMA,0,1,0,7201,23,7363,Cabang
42,Laki-laki,Cerai,0,SMA,0,1,0,2712,16,1239,Cabang
22,Perempuan,Cerai,3,SMA,1,0,1,6680,5,4057,Cabang
47,Laki-laki,Cerai,4,SMA,1,1,0,7662,78,8962,Marketing
51,Perempuan,Menikah,3,Sarjana,1,1,1,4442,55,3340,Marketing
32,Laki-laki,Menikah,3,Sarjana,1,0,1,7170,63,3785,Aplikasi Digital
43,Laki-laki,Menikah,2,Magister,0,1,0,6592,92,7561,Marketing
50,Perempuan,Cerai,1,SMA,1,0,0,3406,42,7114,Aplikasi Digital
37,Laki-laki,Belum Menikah,0,SMA,0,0,1,4854,85,2995,Cabang
42,Perempuan,Menikah,1,Sarjana,0,1,0,7512,95,5357,Aplikasi Digital
56,Perempuan,Menikah,1,SMA,0,0,0,3810,26,3162,Cabang
46,Perempuan,Belum Menikah,2,Magister,1,1,1,6775,66,9127,Marketing
57,Perempuan,Belum Menikah,2,Magister,1,1,0,7717,93,3414,Marketing
30,Laki-laki,Belum Menikah,4,Magister,1,0,0,6853,93,3592,Marketing
39,Laki-laki,Cerai,0,Sarjana,1,0,0,4400,30,3638,Marketing
26,Laki-laki,Menikah,1,Sarjana,0,0,0,5690,83,5223,Marketing
50,Perempuan,Cerai,3,SMA,0,1,1,7428,87,9531,Marketing
29,Perempuan,Belum Menikah,4,SMA,0,1,1,4818,15,1151,Aplikasi Digital
50,Laki-laki,Menikah,3,Magister,0,1,0,3631,76,1792,Cabang
45,Laki-laki,Cerai,1,Sarjana,1,0,1,3102,71,3756,Aplikasi Digital
27,Laki-laki,Menikah,3,Sarjana,1,0,0,6623,34,2510,Marketing
54,Laki-laki,Belum Menikah,1,Magister,0,1,0,5681,72,5657,Aplikasi Digital
31,Perempuan,Cerai,4,SMA,0,0,0,3655,12,7815,Cabang
32,Perempuan,Cerai,1,Magister,0,1,0,3578,89,4503,Marketing
61,Laki-laki,Belum Menikah,0,Sarjana,0,1,1,4512,45,1956,Aplikasi Digital
45,Perempuan,Cerai,0,Sarjana,1,1,0,3510,82,6523,Aplikasi Digital
23,Perempuan,Belum Menikah,2,Magister,1,1,0,6136,55,5926,Marketing
60,Perempuan,Belum Menikah,3,SMA,1,1,0,5628,66,8344,Cabang
48,Perempuan,Menikah,3,Magister,0,0,1,2088,58,3856,Cabang
57,Perempuan,Menikah,0,SMA,0,0,1,5347,66,3938,Aplikasi Digital
22,Perempuan,Belum Menikah,4,Magister,0,0,1,3613,34,2810,Cabang
25,Perempuan,Cerai,2,SMA,0,0,1,3464,33,9564,Cabang
52,Laki-laki,Belum Menikah,4,Magister,1,1,1,7059,77,7445,Marketing
38,Perempuan,Menikah,4,Magister,0,0,1,2847,3,3413,Marketing
46,Laki-laki,Menikah,3,Sarjana,1,0,1,3601,56,2333,Marketing
32,Laki-laki,Menikah,4,Sarjana,1,0,0,3823,62,4662,Aplikasi Digital
29,Laki-laki,Menikah,2,Sarjana,0,1,1,4559,25,9756,Cabang
43,Perempuan,Cerai,3,Sarjana,0,0,0,7419,51,5151,Cabang
18,Perempuan,Menikah,0,SMA,0,0,0,2573,2,8758,Marketing
56,Perempuan,Belum Menikah,2,Sarjana,1,1,1,4609,10,7656,Cabang
48,Perempuan,Belum Menikah,1,SMA,1,1,0,4704,8,5929,Marketing
32,Perempuan,Menikah,4,Sarjana,1,0,1,2746,62,6478,Aplikasi Digital
49,Perempuan,Menikah,1,Magister,1,1,1,5320,67,7021,Cabang
24,Laki-laki,Belum Menikah,3,Magister,0,1,1,4273,49,7976,Aplikasi Digital
56,Perempuan,Menikah,3,SMA,1,0,1,7815,94,8355,Aplikasi Digital
58,Laki-laki,Cerai,1,Magister,0,1,1,4471,60,3178,Aplikasi Digital
23,Laki-laki,Cerai,3,Sarjana,0,1,0,4103,19,1535,Cabang
51,Laki-laki,Cerai,2,Magister,0,1,0,6561,78,3196,Cabang
39,Perempuan,Belum Menikah,2,Sarjana,1,1,0,6794,15,5822,Cabang
61,Perempuan,Belum Menikah,0,SMA,1,0,0,2174,96,7436,Aplikasi Digital
34,Perempuan,Cerai,4,SMA,1,1,1,7034,1,4810,Cabang
45,Laki-laki,Belum Menikah,1,SMA,0,0,0,2910,0,3934,Aplikasi Digital
54,Laki-laki,Belum Menikah,4,Magister,1,1,1,7003,99,2190,Cabang
40,Perempuan,Menikah,2,Sarjana,0,1,1,4896,55,5629,Marketing
36,Laki-laki,Belum Menikah,0,Magister,1,1,0,2293,53,5839,Cabang
46,Laki-laki,Belum Menikah,4,Sarjana,1,0,1,7268,35,6841,Marketing
54,Laki-laki,Belum Menikah,3,Magister,0,1,0,6302,12,8146,Marketing
26,Laki-laki,Menikah,2,Magister,1,0,0,2960,60,7840,Cabang
35,Laki-laki,Belum Menikah,2,Magister,0,1,1,2608,14,7376,Cabang
64,Perempuan,Menikah,3,Magister,0,1,1,4367,9,9058,Marketing
57,Laki-laki,Menikah,4,SMA,1,0,1,4132,65,1559,Cabang
62,Perempuan,Menikah,3,Magister,1,1,1,5264,37,2904,Marketing
18,Laki-laki,Cerai,1,Magister,0,0,0,2678,34,5813,Aplikasi Digital
62,Laki-laki,Belum Menikah,3,SMA,0,0,0,6750,20,4050,Aplikasi Digital
29,Laki-laki,Belum Menikah,1,Magister,0,0,0,3831,40,6791,Aplikasi Digital
53,Perempuan,Belum Menikah,1,SMA,1,0,0,2922,87,6695,Marketing
53,Perempuan,Cerai,4,Sarjana,0,0,0,3125,75,3630,Cabang
26,Perempuan,Belum Menikah,4,Magister,1,1,0,6592,14,7182,Cabang
43,Laki-laki,Menikah,4,SMA,1,1,0,2248,78,9815,Aplikasi Digital
24,Laki-laki,Menikah,3,Magister,0,1,0,2301,77,8542,Aplikasi Digital
40,Laki-laki,Cerai,2,Sarjana,1,0,1,6606,69,1864,Marketing
26,Laki-laki,Cerai,4,Magister,0,1,1,4080,47,5376,Aplikasi Digital
28,Laki-laki,Menikah,0,Magister,1,1,1,3096,7,9549,Cabang
48,Laki-laki,Cerai,2,Sarjana,0,0,0,5343,58,6713,Aplikasi Digital
42,Perempuan,Cerai,0,Magister,0,1,0,7554,65,8867,Marketing
35,Laki-laki,Menikah,3,SMA,1,1,0,4265,71,6165,Marketing
60,Perempuan,Belum Menikah,1,SMA,0,0,0,2853,12,2534,Cabang
62,Perempuan,Cerai,2,Sarjana,1,0,1,5039,73,7789,Aplikasi Digital
51,Laki-laki,Belum Menikah,2,SMA,0,1,1,7172,79,6962,Marketing
61,Perempuan,Cerai,0,Magister,1,1,1,4596,32,5484,Aplikasi Digital
24,Perempuan,Menikah,1,Magister,0,1,1,5100,64,4998,Cabang
51,Perempuan,Menikah,1,SMA,0,1,1,7308,2,7632,Cabang
53,Laki-laki,Cerai,1,Magister,1,0,0,4443,63,4142,Aplikasi Digital
39,Laki-laki,Cerai,4,Sarjana,1,0,1,6573,99,7570,Aplikasi Digital
35,Perempuan,Belum Menikah,3,Sarjana,0,0,0,7273,11,9101,Marketing
41,Laki-laki,Belum Menikah,1,SMA,1,0,1,2585,88,4956,Cabang
22,Laki-laki,Menikah,2,Magister,0,0,1,7255,93,9344,Cabang
36,Laki-laki,Cerai,0,Magister,1,0,0,6735,5,8044,Marketing
43,Perempuan,Menikah,1,Magister,0,0,1,5527,70,6390,Cabang
18,Laki-laki,Belum Menikah,1,Sarjana,1,0,1,5906,64,1566,Marketing
37,Laki-laki,Menikah,4,Magister,1,0,1,3932,78,3472,Marketing
46,Laki-laki,Cerai,3,Magister,0,0,0,6084,50,1430,Cabang
57,Perempuan,Cerai,2,Magister,1,1,1,6170,35,7410,Marketing
31,Laki-laki,Menikah,4,Magister,0,0,1,5114,22,1043,Marketing
41,Perempuan,Belum Menikah,3,SMA,0,0,0,6956,25,4968,Marketing
40,Laki-laki,Menikah,3,Sarjana,0,1,1,2959,7,9720,Cabang
26,Perempuan,Menikah,4,Sarjana,0,1,1,6074,38,1662,Aplikasi Digital
22,Perempuan,Menikah,3,SMA,1,1,1,6311,52,1932,Marketing
23,Perempuan,Cerai,1,SMA,0,1,1,6721,52,4986,Aplikasi Digital
40,Perempuan,Cerai,0,Sarjana,0,1,1,7138,55,1951,Cabang
49,Laki-laki,Menikah,4,Sarjana,0,0,0,7194,35,5959,Aplikasi Digital
25,Laki-laki,Menikah,3,SMA,0,1,1,6511,93,8296,Cabang
37,Perempuan,Menikah,4,Sarjana,1,1,1,6119,81,1540,Cabang
35,Perempuan,Cerai,1,SMA,0,1,0,3053,56,6295,Cabang
22,Perempuan,Belum Menikah,4,SMA,0,0,1,4739,0,7147,Aplikasi Digital
23,Laki-laki,Menikah,1,Sarjana,1,1,0,2169,48,7027,Marketing
35,Laki-laki,Cerai,3,Magister,1,0,1,3417,32,3096,Marketing
35,Perempuan,Belum Menikah,1,Magister,1,0,1,4898,36,8191,Aplikasi Digital
21,Perempuan,Belum Menikah,3,SMA,1,0,1,3835,5,6289,Marketing
50,Laki-laki,Menikah,3,Sarjana,0,1,0,7774,51,9560,Marketing
22,Laki-laki,Menikah,3,SMA,0,0,1,2241,41,5987,Aplikasi Digital
36,Laki-laki,Cerai,2,SMA,0,1,0,4933,65,8714,Cabang
19,Perempuan,Cerai,3,Magister,1,0,0,4956,90,8710,Cabang
25,Laki-laki,Menikah,4,Sarjana,0,1,1,7764,35,5376,Cabang
22,Laki-laki,Belum Menikah,0,Sarjana,0,1,0,5227,0,4717,Marketing
64,Perempuan,Menikah,1,SMA,1,1,1,5721,5,2538,Aplikasi Digital
27,Perempuan,Menikah,0,Sarjana,1,0,1,3942,70,1915,Marketing
57,Laki-laki,Cerai,1,Sarjana,1,1,1,4461,27,4957,Marketing
34,Laki-laki,Cerai,4,Magister,0,1,1,3560,29,8221,Cabang
57,Perempuan,Menikah,0,Magister,0,0,1,5400,15,3034,Marketing
37,Laki-laki,Belum Menikah,1,Sarjana,1,1,1,2760,73,9381,Cabang
20,Laki-laki,Menikah,1,Sarjana,1,1,0,4417,7,5812,Aplikasi Digital
41,Laki-laki,Cerai,2,Sarjana,0,1,1,2990,47,9052,Marketing
31,Laki-laki,Cerai,3,Sarjana,0,0,1,4879,88,8019,Marketing
52,Laki-laki,Cerai,0,Magister,1,1,0,7116,19,8761,Cabang
38,Laki-laki,Menikah,4,SMA,1,0,1,2243,0,1044,Aplikasi Digital
35,Laki-laki,Cerai,4,Magister,1,0,1,7829,95,5623,Cabang
24,Laki-laki,Menikah,2,Magister,1,0,0,2594,64,2598,Cabang
31,Laki-laki,Menikah,4,Sarjana,1,1,0,4443,49,7299,Aplikasi Digital
19,Laki-laki,Cerai,2,SMA,1,0,1,3405,53,8371,Marketing
38,Perempuan,Cerai,4,SMA,0,0,1,5077,23,6421,Aplikasi Digital
63,Perempuan,Belum Menikah,4,Magister,0,0,1,6484,8,1887,Marketing
26,Perempuan,Menikah,2,Magister,0,1,1,3592,83,3424,Cabang
39,Perempuan,Menikah,2,Sarjana,0,1,1,6643,10,8978,Aplikasi Digital
26,Laki-laki,Belum Menikah,1,Sarjana,1,1,1,4231,24,7944,Aplikasi Digital
30,Laki-laki,Menikah,0,Sarjana,0,0,0,5508,92,3586,Cabang
34,Laki-laki,Cerai,1,Sarjana,0,0,0,6367,38,4302,Marketing
47,Laki-laki,Menikah,0,SMA,0,0,1,7522,37,8333,Aplikasi Digital
31,Laki-laki,Cerai,1,Magister,1,1,1,4724,84,6130,Aplikasi Digital
32,Perempuan,Menikah,3,SMA,1,0,0,3860,70,8362,Marketing
43,Perempuan,Cerai,3,Magister,0,0,1,7985,10,3898,Aplikasi Digital
63,Laki-laki,Cerai,1,Magister,0,0,0,7954,94,2515,Marketing
47,Perempuan,Cerai,1,SMA,1,1,1,2270,54,2500,Cabang
43,Laki-laki,Cerai,4,Sarjana,1,0,1,3526,83,5354,Cabang
40,Perempuan,Belum Menikah,3,SMA,0,1,1,4929,3,2763,Aplikasi Digital
45,Laki-laki,Menikah,4,SMA,0,0,0,4289,43,6417,Cabang
45,Perempuan,Belum Menikah,0,Magister,0,1,0,5272,57,9796,Marketing
54,Perempuan,Cerai,4,Magister,0,1,0,4312,15,8300,Cabang
28,Perempuan,Belum Menikah,1,Sarjana,0,0,0,5328,96,3657,Aplikasi Digital
31,Laki-laki,Belum Menikah,3,SMA,1,1,1,6356,26,3270,Aplikasi Digital
53,Laki-laki,Cerai,4,SMA,1,0,0,6399,34,5576,Aplikasi Digital
34,Laki-laki,Belum Menikah,3,Sarjana,0,1,1,3774,17,7227,Cabang
18,Perempuan,Belum Menikah,1,Sarjana,1,0,1,6837,61,9100,Marketing
62,Laki-laki,Cerai,2,SMA,0,0,0,5865,94,2869,Aplikasi Digital
54,Laki-laki,Cerai,1,Magister,0,0,1,2219,34,1795,Cabang
63,Laki-laki,Belum Menikah,3,SMA,0,0,1,6748,72,4714,Marketing
58,Perempuan,Menikah,4,SMA,1,0,1,6904,39,7111,Marketing
37,Perempuan,Cerai,0,SMA,1,0,1,7325,90,4734,Aplikasi Digital
54,Laki-laki,Menikah,2,Magister,1,0,0,7947,84,8040,Aplikasi Digital
59,Perempuan,Belum Menikah,1,Magister,1,0,1,6552,95,4648,Marketing
43,Laki-laki,Cerai,4,Sarjana,0,0,1,6348,53,9721,Cabang
50,Laki-laki,Belum Menikah,3,Sarjana,1,0,1,6700,41,1927,Cabang
54,Laki-laki,Menikah,2,Sarjana,0,0,1,6006,89,4055,Marketing
56,Laki-laki,Belum Menikah,3,Sarjana,1,1,0,4741,97,5807,Cabang
38,Perempuan,Belum Menikah,1,Magister,1,1,1,7385,62,9500,Marketing
34,Perempuan,Belum Menikah,0,Sarjana,1,0,1,2093,10,4101,Cabang
32,Perempuan,Cerai,0,SMA,1,1,1,6567,77,3445,Marketing
21,Laki-laki,Cerai,4,Sarjana,1,1,1,2945,15,4636,Aplikasi Digital
23,Laki-laki,Cerai,4,Sarjana,0,0,0,4811,82,1190,Aplikasi Digital
22,Perempuan,Menikah,1,Sarjana,1,1,1,6732,19,8812,Cabang
58,Laki-laki,Belum Menikah,2,Sarjana,0,0,1,6651,40,5677,Cabang
40,Laki-laki,Belum Menikah,4,Sarjana,0,1,1,2474,65,5090,Aplikasi Digital
44,Perempuan,Cerai,3,Sarjana,1,1,1,2177,41,8158,Aplikasi Digital
55,Laki-laki,Cerai,4,Magister,1,1,1,3196,72,9884,Marketing
30,Perempuan,Cerai,2,Magister,0,0,0,2694,37,1059,Aplikasi Digital
54,Perempuan,Belum Menikah,0,Magister,1,0,1,2834,52,3725,Aplikasi Digital
45,Laki-laki,Menikah,4,Magister,1,0,0,6555,30,2858,Cabang
21,Perempuan,Belum Menikah,1,Sarjana,0,0,1,4562,97,8723,Cabang
48,Laki-laki,Menikah,2,Magister,1,1,1,2789,91,8312,Cabang
33,Laki-laki,Cerai,4,Magister,1,0,0,5291,35,9235,Marketing
38,Perempuan,Belum Menikah,0,Magister,0,1,0,2677,30,7442,Marketing
63,Laki-laki,Menikah,4,Magister,0,1,0,2262,31,5172,Cabang
56,Perempuan,Belum Menikah,3,Sarjana,0,1,1,4467,42,7103,Aplikasi Digital
41,Perempuan,Belum Menikah,0,SMA,0,0,1,4932,37,8949,Cabang
36,Perempuan,Belum Menikah,2,Magister,0,1,1,2417,49,1008,Cabang
33,Laki-laki,Menikah,0,Magister,1,1,1,5754,40,2237,Cabang
54,Laki-laki,Cerai,4,Magister,0,1,1,7284,7,9414,Cabang
57,Laki-laki,Belum Menikah,1,Magister,1,0,1,5629,55,8366,Marketing
45,Laki-laki,Menikah,1,SMA,0,0,1,4257,12,3747,Cabang
50,Laki-laki,Menikah,0,SMA,0,0,0,6444,99,3064,Cabang
44,Laki-laki,Menikah,4,SMA,0,1,1,4501,1,9287,Marketing
18,Perempuan,Menikah,3,SMA,0,0,1,2111,93,7206,Marketing
41,Laki-laki,Menikah,4,Magister,0,0,0,7566,59,4615,Marketing
21,Perempuan,Menikah,3,Sarjana,1,1,0,4863,50,5591,Marketing
46,Perempuan,Cerai,2,Magister,1,0,0,2856,38,9580,Aplikasi Digital
52,Laki-laki,Belum Menikah,2,Magister,0,1,1,4439,95,9824,Aplikasi Digital
29,Perempuan,Belum Menikah,2,Magister,1,0,1,5608,10,2654,Marketing
26,Laki-laki,Cerai,4,Magister,0,1,0,6039,44,7774,Marketing
24,Laki-laki,Cerai,2,SMA,0,1,0,3268,43,2249,Cabang
36,Perempuan,Cerai,0,SMA,1,0,1,7667,88,9344,Cabang
54,Perempuan,Cerai,2,SMA,0,0,1,3207,65,7689,Cabang
55,Laki-laki,Menikah,0,Sarjana,1,0,0,7051,66,3239,Cabang
49,Perempuan,Belum Menikah,2,Sarjana,0,0,0,7726,31,4879,Cabang
55,Perempuan,Cerai,1,SMA,0,1,1,6431,36,4362,Marketing
38,Perempuan,Belum Menikah,1,Magister,0,0,0,2742,85,1845,Marketing
56,Perempuan,Menikah,3,SMA,0,1,1,2977,53,5308,Aplikasi Digital
53,Perempuan,Belum Menikah,4,SMA,0,0,1,7056,77,9661,Aplikasi Digital
24,Laki-laki,Belum Menikah,1,Sarjana,0,0,1,6811,8,5468,Marketing
31,Perempuan,Cerai,2,Sarjana,1,0,1,6855,71,6783,Aplikasi Digital
25,Laki-laki,Menikah,4,Magister,1,0,1,3547,34,7255,Cabang
25,Perempuan,Belum Menikah,4,Sarjana,0,0,1,7935,23,7032,Cabang
26,Laki-laki,Menikah,3,Sarjana,0,1,1,7761,23,5901,Marketing
33,Perempuan,Menikah,0,Magister,0,1,0,6139,65,4223,Aplikasi Digital
55,Laki-laki,Belum Menikah,3,Magister,1,0,1,2320,3,3502,Aplikasi Digital
43,Perempuan,Cerai,1,Magister,1,1,1,5149,24,6322,Marketing
60,Laki-laki,Menikah,0,Magister,1,1,0,5051,65,4186,Marketing
22,Laki-laki,Belum Menikah,0,Sarjana,1,0,1,6519,24,8653,Aplikasi Digital
23,Perempuan,Menikah,1,SMA,0,0,0,2721,27,1808,Cabang
26,Laki-laki,Belum Menikah,3,SMA,0,1,1,3299,73,5822,Marketing
62,Perempuan,Cerai,3,Sarjana,0,1,0,3693,1,8777,Marketing
30,Perempuan,Belum Menikah,1,Sarjana,1,0,1,7853,64,8277,Aplikasi Digital
18,Perempuan,Menikah,0,Sarjana,0,1,1,7825,2,9339,Aplikasi Digital
20,Perempuan,Belum Menikah,1,Sarjana,1,0,0,6497,59,9348,Cabang
47,Laki-laki,Menikah,4,Magister,1,0,0,2742,89,7687,Cabang
40,Laki-laki,Cerai,1,Magister,1,0,0,2983,7,4161,Aplikasi Digital
